Id,SalePrice
2734,140812.48532877854
2735,138813.38457128816
2736,143053.19449056452
2737,125657.9848523213
2738,133362.48271420313
2739,158417.71096773478
2740,142055.49563524823
2741,144439.50008728582
2742,160613.45548818784
2743,146940.59656736202
2744,149019.02553593577
2745,140120.33277330044
2746,146437.16060491564
2747,155538.60868135208
2748,122572.73965491328
2749,128717.52878753527
2750,136887.78424878782
2751,137644.59986257425
2752,199018.68612193663
2753,158717.44422908628
2754,185754.40829885
2755,126551.24172805624
2756,94959.44590552099
2757,62811.3668457076
2758,88171.67793783396
2759,153285.05607394804
2760,118683.07635575345
2761,140860.02868609774
2762,145818.8720040085
2763,186022.64275921983
2764,158706.40636951255
2765,275086.0230501833
2766,143845.9029597719
2767,87990.28704951414
2768,128078.32822613088
2769,127011.98232562089
2770,143120.3971991845
2771,107267.05006635562
2772,113762.71241700205
2773,154565.65846071127
2774,135116.3464306538
2775,119541.7687230563
2776,140866.4441034088
2777,131809.11294685808
2778,110543.4055390354
2779,126653.6098718678
2780,97219.47775119437
2781,98687.67396051977
2782,90339.44862988836
2783,107626.56609535708
2784,121700.47181004494
2785,133245.27025152632
2786,75915.66269959057
2787,113589.38598423616
2788,79677.57963287635
2789,201710.6752162737
2790,90848.59717761529
2791,120244.65584381175
2792,45597.67305738355
2793,188001.8239542529
2794,110920.76203144368
2795,118713.5864516274
2796,100499.72717183769
2797,196469.1763022265
2798,119426.08578082417
2799,111381.29368986591
2800,54314.91238567393
2801,110862.85058562768
2802,136974.0918064255
2803,165127.36198449347
2804,147292.59361129336
2805,100210.6888750846
2806,77840.5378182757
2807,151056.8882874473
2808,148162.89498794507
2809,134802.1815360523
2810,134744.87756830975
2811,150272.60993989592
2812,150313.78754809592
2813,168782.64541736976
2814,138216.52410046043
2815,91732.28053217444
2816,230116.90821986305
2817,141025.92693832924
2818,125446.38887055832
2819,160378.63520687356
2820,130831.9794678884
2821,103993.87712277895
2822,199627.7639638128
2823,262655.7215631316
2824,186011.51183016243
2825,156780.72990823892
2826,132163.58618776719
2827,138746.11593771065
2828,224266.52864525476
2829,184939.94192690676
2830,235765.0350892322
2831,181385.86989731333
2832,240431.80813772415
2833,285342.8602757878
2834,210889.86895540665
2835,224515.75577277766
2836,190982.7648222269
2837,153614.41719887426
2838,149732.02066363097
2839,177493.9412258142
2840,198876.5702718111
2841,205337.64468814983
2842,219086.25566389397
2843,156827.35399540892
2844,152813.00336856776
2845,124441.03492620638
2846,208214.04603935525
2847,203858.70582694482
2848,215308.40068711096
2849,205744.82799911816
2850,261262.48365978117
2851,243473.06339829706
2852,220688.4625755584
2853,237212.1550307628
2854,141865.2721997822
2855,205661.52145747739
2856,201147.18629799862
2857,188337.08317437282
2858,206824.46956251864
2859,125745.56894322582
2860,123788.02179453132
2861,126098.72927092605
2862,188795.90356667107
2863,130880.50685452718
2864,274227.9748557497
2865,145085.05629812888
2866,132486.10080270874
2867,98779.12363148527
2868,88340.6996183523
2869,103882.97585832613
2870,121154.47651075826
2871,87870.09134050836
2872,45359.961684731
2873,106521.8796934535
2874,144412.87102525117
2875,117521.58801641631
2876,159569.51071361123
2877,139935.19073685384
2878,170492.33600139176
2879,141518.2566969058
2880,97179.04806712289
2881,156366.56632206155
2882,171456.37552150377
2883,194648.3750557576
2884,196266.85140774175
2885,212676.35005836602
2886,220903.78230274701
2887,91337.5166247672
2888,130202.91342906759
2889,45898.66561675423
2890,79326.177363285
2891,138623.8538470147
2892,37490.16382826237
2893,97474.29675696451
2894,60023.934842273105
2895,326492.69318970863
2896,278880.20102759113
2897,203788.29282688783
2898,146189.30449174307
2899,230956.74506253665
2900,160138.2969025206
2901,218632.00455149624
2902,187806.08585268076
2903,355060.17752050346
2904,363336.3825343312
2905,101487.33310384834
2906,200199.5247603284
2907,109722.22762055785
2908,135778.3477799561
2909,136074.86466259454
2910,78882.40610450896
2911,78789.42310579948
2912,139545.8000626949
2913,75080.40501371275
2914,76209.55133560064
2915,82132.92311226665
2916,71130.41653477756
2917,171253.9319828341
2918,119229.59888030891
2919,214721.4211500782
